Product_id,Shape,Carat,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Measurements,Lab,Price,Product_url
2030541, CUSHION,0.71, IF, H, EX, EX, EX, N, 5.24-4.83×3.27, GIA,"$2,537.06",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-10/
2102981, CUSHION,0.75, VS2, D, EX, EX, EX, ST, 5.07-5.00×3.47, GIA,"$2,537.21",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-75/
2061865, CUSHION,0.73, VS2, G, EX, EX, EX, N, 6.00-4.63×3.10, GIA,"$2,538.54",https://capitalwholesalediamonds.com/product/0-73-ct-cushion-10/
2115703, CUSHION,0.71, VS2, F, EX, EX, VG, N, 5.05-4.92×3.41, GIA,"$2,539.14",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-106/
2104986, CUSHION,0.7, VS2, F, EX, VG, VG, N, 5.60-4.63×3.20, GIA,"$2,539.76",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-520/
2095281, CUSHION,0.72, VS1, H, EX, EX, EX, F, 5.03-4.97×3.44, GIA,"$2,539.88",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-172/
2130895, CUSHION,0.77, SI1, G, EX, EX, VG, N, 5.12-5.04×3.51, GIA,"$2,540.96",https://capitalwholesalediamonds.com/product/0-77-ct-cushion-22/
2097707, CUSHION,0.7, VS2, F, EX, EX, VG, N, 5.21-4.77×3.29, GIA,"$2,541.22",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-153/
2111448, CUSHION,0.71, VS2, F, EX, EX, VG, N, 4.96-4.94×3.37, GIA,"$2,541.63",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-130/
2128749, CUSHION,0.71, VS1, F, EX, EX, EX, N, 5.27-4.89×3.31, GIA,"$2,541.84",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-162/
2106337, CUSHION,0.7, SI1, D, EX, VG, VG, N, 5.61-4.60×3.18, GIA,"$2,542.23",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-592/
2027707, CUSHION,0.7, VVS2, G, EX, EX, EX, N, 5.23-4.83×3.28, GIA,"$2,542.44",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-15/
2138206, CUSHION,0.7, VS1, H, EX, EX, VG, N, 5.13-4.67×3.22, GIA,"$2,543.13",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-635/
2116878, CUSHION,0.7, VS1, G, EX, EX, EX, F, 5.34-4.80×3.17, GIA,"$2,543.19",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-211/
2115698, CUSHION,0.7, VS1, E, VG, EX, VG, F, 4.93-4.78×3.43, GIA,"$2,543.40",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-417/
2122362, CUSHION,0.7, VS1, E, EX, EX, VG, N, 4.93-4.89×3.38, GIA,"$2,543.40",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-632/
2099776, CUSHION,0.7, VVS2, H, EX, EX, VG, N, 5.02-4.78×3.30, GIA,"$2,544.47",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-196/
2032694, CUSHION,0.7, VS2, F, EX, EX, EX, N, 5.50-4.65×3.15, GIA,"$2,545.63",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-329/
2129752, CUSHION,0.7, VS1, G, EX, EX, EX, N, 4.94-4.88×3.40, GIA,"$2,545.63",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-664/
2132822, CUSHION,0.72, VVS2, E, EX, EX, GD, M, 5.64-4.79×3.12, GIA,"$2,545.66",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-205/
2138873, CUSHION,0.72, VS1, G, EX, EX, VG, N, 5.64-4.71×3.18, GIA,"$2,545.68",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-230/
2116871, CUSHION,0.72, VVS2, H, EX, EX, VG, N, 5.24-4.82×3.35, GIA,"$2,546.02",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-60/
2118011, CUSHION,0.7, VS1, H, EX, EX, VG, N, 5.01-4.95×3.36, GIA,"$2,546.67",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-180/
2004621, CUSHION,0.81, VVS1, H, EX, EX, VG, F, 5.80-5.01×3.40, GIA,"$2,547.07",https://capitalwholesalediamonds.com/product/0-81-ct-cushion-69/
2072267, CUSHION,0.72, VS1, G, EX, EX, VG, N, 5.06-4.80×3.33, GIA,"$2,547.19",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-36/
2036989, CUSHION,0.7, VS1, F, EX, EX, EX, N, 5.52-4.65×3.15, GIA,"$2,547.77",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-44/
2082566, CUSHION,0.7, VS2, F, EX, EX, VG, N, 5.49-4.76×3.21, GIA,"$2,548.08",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-504/
2107864, CUSHION,0.7, VS1, H, EX, EX, VG, N, 5.51-4.73×3.23, GIA,"$2,548.89",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-200/
2083805, CUSHION,0.7, VS1, G, VG, EX, VG, N, 5.14-4.62×3.22, GIA,"$2,549.06",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-53/
2111423, CUSHION,0.73, VVS2, H, EX, EX, VG, N, 5.38-4.89×3.26, GIA,"$2,549.63",https://capitalwholesalediamonds.com/product/0-73-ct-cushion-35/
2120117, CUSHION,0.7, VS1, F, EX, EX, VG, N, 5.36-4.74×3.26, GIA,"$2,550.39",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-627/
2044706, CUSHION,0.71, VVS1, H, EX, EX, EX, N, 5.41-4.73×3.21, GIA,"$2,551.06",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-17/
2088025, CUSHION,0.72, VS2, D, EX, EX, EX, F, 5.34-4.78×3.29, GIA,"$2,551.54",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-178/
 220411-190, CUSHION,1.2, VS1, FANCY, EX, EX, VG, N, 6.06-5.79×4.01, GIA,"$2,551.90",https://capitalwholesalediamonds.com/product/1-2-ct-cushion-78/
2134261, CUSHION,0.71, VVS2, H, EX, EX, EX, N, 5.46-4.62×3.21, GIA,"$2,552.06",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-182/
 220477-178, CUSHION,1.01, VS2, K, GD, EX, VG, N, 5.65-5.28×3.82, GIA,"$2,552.37",https://capitalwholesalediamonds.com/product/1-01-ct-cushion-222/
 221202-147, CUSHION,1, SI2, H, GD, VG, VG, N, 5.57-5.54×3.71, IGI,"$2,553.12",https://capitalwholesalediamonds.com/product/1-ct-cushion-304/
2073641, CUSHION,0.7, VS1, H, EX, EX, VG, N, 5.48-4.65×3.15, GIA,"$2,553.77",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-500/
2097704, CUSHION,0.7, VS2, D, VG, EX, VG, N, 5.05-4.82×3.39, GIA,"$2,553.85",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-544/
2112736, CUSHION,0.75, VS2, G, VG, VG, VG, N, 5.04-4.84×3.48, GIA,"$2,554.34",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-52/
2111441, CUSHION,0.7, VS1, G, EX, EX, VG, N, 4.94-4.87×3.39, GIA,"$2,556.87",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-189/
2106331, CUSHION,0.7, VS2, F, EX, EX, EX, N, 5.18-4.78×3.30, GIA,"$2,556.87",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-302/
2049527, CUSHION,0.72, VS2, F, EX, EX, VG, N, 5.61-4.82×3.14, GIA,"$2,557.75",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-116/
2130874, CUSHION,0.71, VS1, F, EX, EX, VG, N, 5.07-4.79×3.33, GIA,"$2,557.77",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-190/
2122367, CUSHION,0.73, VS1, G, EX, EX, EX, N, 5.29-4.95×3.27, GIA,"$2,559.18",https://capitalwholesalediamonds.com/product/0-73-ct-cushion-38/
2106311, CUSHION,0.7, VS1, F, EX, EX, VG, N, 5.60-4.70×3.20, GIA,"$2,560.32",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-201/
2106309, CUSHION,0.7, VS1, F, VG, EX, VG, N, 4.94-4.83×3.42, GIA,"$2,560.32",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-403/
2060679, CUSHION,0.7, VVS2, E, VG, EX, VG, F, 4.99-4.77×3.30, GIA,"$2,561.33",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-340/
2129745, CUSHION,0.7, VVS2, G, EX, EX, EX, N, 5.03-4.87×3.38, GIA,"$2,561.39",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-678/
 222130-517, CUSHION,1.2, SI2, L, VG, VG, VG, F, 6.17-5.45×3.89, GIA,"$2,561.67",https://capitalwholesalediamonds.com/product/1-2-ct-cushion-245/
 220515-223, CUSHION,1.01, SI1, Y-Z, EX, EX, VG, N, 6.46-5.17×3.37, GIA,"$2,562.02",https://capitalwholesalediamonds.com/product/1-01-ct-cushion-281/
 220445-282, CUSHION,1.01, SI2, H, EX, EX, EX, VSL, 5.76-5.55×3.56, IGI,"$2,562.11",https://capitalwholesalediamonds.com/product/1-01-ct-cushion-174/
2129703, CUSHION,0.9, VVS2, J, EX, EX, EX, M, 6.08-5.04×3.48, GIA,"$2,562.63",https://capitalwholesalediamonds.com/product/0-9-ct-cushion-163/
2132834, CUSHION,0.7, VS1, G, EX, EX, VG, N, 4.92-4.83×3.35, GIA,"$2,562.76",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-661/
2050684, CUSHION,0.7, VS1, F, EX, EX, VG, N, 5.53-4.63×3.15, GIA,"$2,562.93",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-473/
2099786, CUSHION,0.7, VS1, G, EX, EX, VG, N, 5.02-4.86×3.33, GIA,"$2,563.73",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-166/
2116881, CUSHION,0.75, VS2, H, EX, EX, VG, N, 5.66-4.71×3.26, GIA,"$2,563.94",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-111/
2075604, CUSHION,0.7, VVS1, G, EX, EX, VG, M, 5.65-4.65×3.10, GIA,"$2,564.01",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-94/
2122355, CUSHION,0.7, VVS1, G, EX, EX, EX, F, 5.42-4.67×3.24, GIA,"$2,564.01",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-450/
2072773, CUSHION,0.71, VVS2, G, EX, EX, VG, N, 5.14-4.83×3.31, GIA,"$2,564.77",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-54/
2081407, CUSHION,0.7, VS1, E, EX, EX, EX, M, 5.23-4.89×3.23, GIA,"$2,565.24",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-497/
2124336, CUSHION,0.7, VVS2, G, EX, EX, EX, N, 4.76-4.72×3.29, GIA,"$2,565.99",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-268/
2130887, CUSHION,0.7, VS2, E, EX, EX, VG, N, 5.08-4.80×3.33, GIA,"$2,567.01",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-740/
2111431, CUSHION,0.7, VS1, E, VG, EX, VG, N, 5.20-4.64×3.32, GIA,"$2,567.42",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-198/
2118009, CUSHION,0.72, VS1, H, EX, VG, EX, N, 5.04-4.97×3.45, GIA,"$2,568.17",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-58/
2088030, CUSHION,0.7, VS2, G, EX, EX, EX, N, 5.49-4.68×3.17, GIA,"$2,569.52",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-373/
2045306, CUSHION,0.75, SI1, D, EX, EX, EX, N, 5.09-5.05×3.43, GIA,"$2,570.08",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-64/
2124334, CUSHION,0.72, VVS2, F, GD, EX, VG, N, 4.85-4.72×3.48, GIA,"$2,570.28",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-91/
2117995, CUSHION,0.72, VVS1, H, EX, EX, VG, F, 5.13-4.89×3.37, GIA,"$2,570.33",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-200/
2134259, CUSHION,0.7, VVS2, D, EX, EX, EX, ST, 5.14-4.92×3.23, GIA,"$2,571.92",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-735/
2104980, CUSHION,0.7, VVS2, H, EX, EX, EX, N, 5.02-4.96×3.36, GIA,"$2,572.93",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-506/
2138866, CUSHION,0.8, VVS2, H, EX, EX, VG, F, 5.23-5.07×3.53, GIA,"$2,573.19",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-233/
2051889, CUSHION,0.75, VS1, H, EX, EX, VG, N, 5.15-5.07×3.43, GIA,"$2,573.71",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-95/
2062782, CUSHION,0.76, VS1, G, EX, EX, VG, M, 5.26-4.91×3.34, GIA,"$2,574.00",https://capitalwholesalediamonds.com/product/0-76-ct-cushion-35/
2131836, CUSHION,0.7, VS2, D, EX, EX, VG, N, 5.17-4.84×3.33, GIA,"$2,574.16",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-712/
2089734, CUSHION,0.7, VVS2, G, EX, EX, VG, N, 5.18-5.00×3.20, GIA,"$2,574.18",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-375/
2122361, CUSHION,0.71, VVS2, H, EX, EX, EX, N, 5.03-4.76×3.30, GIA,"$2,576.18",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-119/
2081416, CUSHION,0.72, VS2, E, EX, EX, EX, F, 5.26-4.89×3.32, GIA,"$2,576.31",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-101/
2127619, CUSHION,0.7, VS2, F, EX, EX, EX, N, 4.96-4.80×3.34, GIA,"$2,576.44",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-579/
2097702, CUSHION,0.7, VS1, H, EX, EX, EX, N, 5.39-4.93×3.17, GIA,"$2,577.28",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-563/
2104985, CUSHION,0.71, VS2, F, EX, EX, EX, N, 5.33-4.88×3.20, GIA,"$2,577.35",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-81/
2093299, CUSHION,0.72, VS2, E, EX, EX, VG, N, 5.06-4.98×3.35, GIA,"$2,577.36",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-181/
2047117, CUSHION,0.7, VVS1, F, EX, EX, EX, F, 5.62-4.67×3.16, GIA,"$2,578.39",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-475/
 220515-289, CUSHION,1.01, VVS2, W-X, EX, EX, VG, ST, 5.86-5.35×3.65, GIA,"$2,578.44",https://capitalwholesalediamonds.com/product/1-01-ct-cushion-282/
2126552, CUSHION,0.7, VVS2, D, VG, EX, VG, F, 5.14-4.72×3.36, GIA,"$2,579.75",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-444/
2077864, CUSHION,0.72, VS2, F, VG, EX, VG, N, 5.13-4.77×3.32, GIA,"$2,579.90",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-33/
2130837, CUSHION,0.9, VS2, J, EX, EX, EX, M, 5.65-5.14×3.57, GIA,"$2,580.31",https://capitalwholesalediamonds.com/product/0-9-ct-cushion-165/
2082540, CUSHION,0.9, VVS2, J, VG, EX, VG, F, 5.34-5.24×3.70, GIA,"$2,580.53",https://capitalwholesalediamonds.com/product/0-9-ct-cushion-14/
2081412, CUSHION,0.71, VS2, D, EX, EX, VG, N, 5.01-4.91×3.31, GIA,"$2,581.90",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-140/
2062772, CUSHION,0.72, VVS2, G, EX, EX, EX, F, 5.54-4.70×3.16, GIA,"$2,582.11",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-128/
2051888, CUSHION,0.75, VS1, G, EX, EX, GD, N, 5.11-4.89×3.31, GIA,"$2,582.14",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-8/
2102975, CUSHION,0.7, VS1, F, EX, EX, VG, N, 5.45-4.75×3.29, GIA,"$2,582.30",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-385/
2044709, CUSHION,0.72, VS1, G, EX, EX, EX, N, 5.49-4.72×3.20, GIA,"$2,582.42",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-17/
2082568, CUSHION,0.76, VS2, H, EX, EX, VG, N, 5.15-5.00×3.45, GIA,"$2,582.68",https://capitalwholesalediamonds.com/product/0-76-ct-cushion-11/
2079619, CUSHION,0.7, VVS2, G, EX, EX, VG, F, 5.24-4.80×3.32, GIA,"$2,584.42",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-513/
2097709, CUSHION,0.7, VS2, F, EX, EX, VG, N, 5.96-4.64×3.15, GIA,"$2,585.25",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-401/
2099790, CUSHION,0.71, VS1, H, EX, EX, VG, N, 5.50-4.67×3.16, GIA,"$2,585.62",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-105/
2121273, CUSHION,0.9, VS1, K, VG, EX, EX, N, 5.70-4.97×3.47, GIA,"$2,586.25",https://capitalwholesalediamonds.com/product/0-9-ct-cushion-33/
2079081, CUSHION,0.7, VVS2, G, EX, EX, VG, F, 5.42-4.71×3.21, GIA,"$2,586.46",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-72/
2104992, CUSHION,0.7, SI1, E, EX, EX, EX, N, 4.93-4.84×3.37, GIA,"$2,587.72",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-223/
2086256, CUSHION,0.8, VVS1, I, EX, EX, EX, F, 5.69-4.87×3.39, GIA,"$2,588.72",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-181/
2122346, CUSHION,0.8, VS1, H, EX, EX, EX, M, 5.22-5.22×3.53, GIA,"$2,588.76",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-89/
2014892, CUSHION,0.8, VVS2, H, EX, EX, VG, N, 5.14-5.03×3.42, GIA,"$2,589.71",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-6/
 220070-574, CUSHION,1.06, VS1, FANCY, VG, EX, VG, ST, 5.58-5.44×3.91, GIA,"$2,590.09",https://capitalwholesalediamonds.com/product/1-06-ct-cushion-2/
2085248, CUSHION,0.7, VS1, H, EX, EX, EX, N, 5.32-4.70×3.26, GIA,"$2,590.15",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-129/
2025695, CUSHION,0.81, VVS2, H, VG, EX, VG, N, 5.18-5.11×3.56, GIA,"$2,590.51",https://capitalwholesalediamonds.com/product/0-81-ct-cushion-4/
2122373, CUSHION,0.7, VS2, F, EX, EX, EX, N, 5.24-4.78×3.31, GIA,"$2,591.11",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-150/
2102985, CUSHION,0.71, VS2, F, EX, EX, EX, N, 4.95-4.92×3.43, GIA,"$2,591.24",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-165/
2091310, CUSHION,0.8, SI1, D, EX, EX, VG, ST, 5.15-5.15×3.55, GIA,"$2,592.54",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-48/
2115690, CUSHION,0.7, VVS2, E, VG, EX, VG, F, 5.16-4.66×3.33, GIA,"$2,593.18",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-411/
2086263, CUSHION,0.7, VS1, G, EX, EX, EX, N, 5.04-4.93×3.35, GIA,"$2,593.57",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-128/
2111447, CUSHION,0.71, VS2, F, EX, EX, VG, N, 5.08-5.00×3.41, GIA,"$2,593.73",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-104/
2037919, CUSHION,0.8, VVS2, H, VG, EX, VG, N, 5.19-5.11×3.54, GIA,"$2,595.04",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-5/
2107872, CUSHION,0.7, VS2, F, EX, EX, VG, N, 5.41-4.72×3.17, GIA,"$2,595.52",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-164/
2069665, CUSHION,0.7, VVS2, G, EX, EX, VG, N, 5.08-4.86×3.28, GIA,"$2,595.68",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-12/
2064606, CUSHION,0.71, VS2, E, EX, EX, EX, N, 5.50-4.78×3.24, GIA,"$2,595.92",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-152/
2114463, CUSHION,0.8, VS2, H, EX, VG, EX, N, 5.50-4.89×3.39, GIA,"$2,596.20",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-98/
2044713, CUSHION,0.76, VS2, G, EX, VG, VG, N, 5.65-4.81×3.27, GIA,"$2,597.40",https://capitalwholesalediamonds.com/product/0-76-ct-cushion-29/
2123344, CUSHION,0.7, VS1, D, EX, EX, VG, F, 5.13-4.78×3.31, GIA,"$2,598.86",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-455/
2028914, CUSHION,0.71, VVS1, G, EX, EX, EX, N, 5.31-4.78×3.15, GIA,"$2,599.25",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-20/
2107863, CUSHION,0.73, VS1, H, EX, EX, VG, N, 5.17-4.94×3.43, GIA,"$2,599.33",https://capitalwholesalediamonds.com/product/0-73-ct-cushion-33/
2085235, CUSHION,0.9, SI1, I, EX, EX, VG, F, 5.93-5.11×3.56, GIA,"$2,599.35",https://capitalwholesalediamonds.com/product/0-9-ct-cushion-19/
2035037, CUSHION,0.73, IF, H, EX, EX, EX, N, 4.99-4.96×3.37, GIA,"$2,599.37",https://capitalwholesalediamonds.com/product/0-73-ct-cushion-5/
 111000-7707, CUSHION,1, SI2, G, EX, VG, VG, N, 5.61-5.59×3.87, IGI,"$2,600.26",https://capitalwholesalediamonds.com/product/1-ct-cushion-15/
2129744, CUSHION,0.7, VVS2, G, EX, EX, EX, N, 5.36-4.69×3.24, GIA,"$2,600.29",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-685/
2097705, CUSHION,0.7, VS2, D, EX, EX, VG, N, 5.25-4.82×3.24, GIA,"$2,601.43",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-548/
2116844, CUSHION,0.8, VVS2, H, EX, EX, EX, M, 5.25-5.14×3.54, GIA,"$2,601.45",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-164/
2111424, CUSHION,0.72, VVS2, H, EX, EX, EX, N, 5.02-4.93×3.44, GIA,"$2,602.13",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-187/
2110057, CUSHION,0.7, VS1, D, EX, EX, EX, F, 5.21-4.80×3.29, GIA,"$2,602.28",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-552/
2060671, CUSHION,0.8, VVS2, H, EX, EX, GD, N, 5.38-5.07×3.44, GIA,"$2,603.04",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-170/
2106301, CUSHION,0.75, VVS2, H, VG, EX, VG, N, 4.96-4.88×3.49, GIA,"$2,604.08",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-33/
2025702, CUSHION,0.73, VS1, F, EX, EX, EX, N, 5.20-4.87×3.30, GIA,"$2,606.47",https://capitalwholesalediamonds.com/product/0-73-ct-cushion/
2062780, CUSHION,0.7, VS1, F, EX, EX, VG, N, 5.24-4.74×3.23, GIA,"$2,606.89",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-482/
2123346, CUSHION,0.7, VS1, G, EX, EX, EX, N, 4.92-4.89×3.40, GIA,"$2,607.26",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-313/
2047115, CUSHION,0.71, IF, G, EX, EX, VG, N, 5.15-4.92×3.33, GIA,"$2,608.27",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-21/
2106326, CUSHION,0.7, VS2, D, EX, VG, VG, N, 5.41-4.70×3.18, GIA,"$2,608.39",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-410/
2107849, CUSHION,0.7, VVS1, G, EX, EX, VG, N, 5.10-4.95×3.25, GIA,"$2,608.39",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-598/
2135688, CUSHION,0.72, VS2, E, EX, EX, VG, N, 5.23-4.76×3.27, GIA,"$2,608.95",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-210/
2089179, CUSHION,0.7, VS2, G, EX, EX, EX, N, 5.05-4.93×3.33, GIA,"$2,609.10",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-113/
 220629-56, CUSHION,1, SI2, K, VG, EX, VG, F, 5.62-5.52×3.70, GIA,"$2,611.38",https://capitalwholesalediamonds.com/product/1-ct-cushion-363/
2004633, CUSHION,0.71, VS1, F, EX, EX, EX, N, 5.44-4.73×3.21, GIA,"$2,611.90",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-8/
2062773, CUSHION,0.71, VVS2, G, EX, EX, EX, N, 5.23-4.74×3.29, GIA,"$2,612.03",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-38/
2053024, CUSHION,0.8, VS1, H, VG, EX, GD, N, 5.41-4.89×3.43, GIA,"$2,612.07",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-20/
2107874, CUSHION,0.75, VS2, H, EX, EX, EX, N, 5.42-4.89×3.37, GIA,"$2,613.96",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-48/
2068158, CUSHION,0.71, VS1, G, EX, EX, VG, N, 5.96-4.57×3.09, GIA,"$2,614.06",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-45/
2132837, CUSHION,0.7, VS2, D, EX, EX, EX, N, 4.87-4.87×3.39, GIA,"$2,614.80",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-676/
2079083, CUSHION,0.7, VS1, G, EX, EX, VG, N, 5.44-4.67×3.18, GIA,"$2,615.08",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-89/
2079624, CUSHION,0.7, VS1, G, EX, EX, VG, N, 5.33-5.04×3.00, GIA,"$2,615.08",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-503/
2125562, CUSHION,0.7, VVS1, F, VG, EX, EX, F, 4.85-4.80×3.42, GIA,"$2,615.93",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-261/
 220552-201, CUSHION,1.01, SI1, K, EX, EX, EX, M, 6.10-5.29×3.59, GIA,"$2,616.51",https://capitalwholesalediamonds.com/product/1-01-ct-cushion-307/
2132802, CUSHION,0.92, VVS1, L, EX, EX, EX, N, 5.34-5.32×3.68, GIA,"$2,616.84",https://capitalwholesalediamonds.com/product/0-92-ct-cushion-8/
2030539, CUSHION,0.81, VS2, G, VG, EX, VG, N, 5.19-5.06×3.52, GIA,"$2,616.85",https://capitalwholesalediamonds.com/product/0-81-ct-cushion-49/
2098640, CUSHION,0.71, VS1, G, EX, EX, VG, F, 5.53-4.67×3.24, GIA,"$2,619.03",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-97/
2072776, CUSHION,0.7, VS1, G, EX, EX, EX, N, 4.87-4.81×3.35, GIA,"$2,619.48",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-96/
2100817, CUSHION,0.7, VS2, D, EX, EX, VG, N, 5.01-4.94×3.36, GIA,"$2,619.61",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-540/
2131834, CUSHION,0.75, VS1, G, VG, EX, VG, F, 5.11-4.84×3.47, GIA,"$2,620.39",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-134/
2111440, CUSHION,0.72, VS1, G, EX, EX, VG, N, 5.02-4.75×3.30, GIA,"$2,620.64",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-77/
